vertex,TI,cluster,btw_centrality,degree,AB
"Hanafizadeh M, 2013",DIGITAL DIVIDE AND E-READINESS: TRENDS AND GAPS,1,24.78160698161955,1,"THIS PAPER REVIEWS THE LITERATURE ON DIGITAL DIVIDE AND E-READINESS IN DIFFERENT FIELDS WITH AN EYE TO IDENTIFYING TRENDS AND GAPS IN PROMINENT RESEARCH AREAS. IN THIS STUDY, 411 ARTICLES, CONFERENCE PAPERS, MASTER'S AND DOCTORAL DISSERTATIONS, TEXTBOOKS, AND WORKING PAPERS ON DIGITAL DIVIDE AND E-READINESS ARE CLASSIFIED AND ELABORATED AND THEIR RESULTS ARE PRESENTED. DRAWING UPON THIS LITERATURE REVIEW AND ANALYSIS OF DIGITAL DIVIDE AND E-READINESS, SEVERAL IMPORTANT RESEARCH AREAS SURROUNDING DIGITAL DIVIDE AND E-READINESS ARE DISCUSSED AND EXAMINED FROM A CRITICAL STANDPOINT. IN THE PAPER, A COMPREHENSIVE LIST OF REFERENCES IS PRESENTED AND, TO THE BEST OF THE AUTHORS' KNOWLEDGE, THIS IS THE MOST COMPLETE STUDY OF DIGITAL DIVIDE AND E-READINESS, EVEN IN THE FIELD OF IT, IN TERMS OF ITS REFERENCES. THIS PAPER REVIEWS THE LITERATURE ON THE DIGITAL DIVIDE AND E-READINESS FROM THREE PERSPECTIVES WITH THE PURPOSE OF IDENTIFYING TRENDS AND GAPS IN THIS FIELD: DEFINITION, METHODOLOGY AND SCALE. THIS REVIEW REVEALS THAT MOST MODELERS DO NOT TAKE SOUND THEORETICAL AND POLICY CONCERNS INTO CONSIDERATION, RATHER THEY TEND TO PROVIDE AN EMPIRICAL SUMMARIZED MEASURE FOR DIGITALIZATION. ALSO, THEY DEVELOP DIGITAL DIVIDE AND E-READINESS MODELS BY BUILDING STATIC COMPOSITE INDEXES FROM INDIVIDUAL INDICATORS AND TEND TO APPLY DYNAMIC MODELS TO A LESSER DEGREE. FINALLY, THERE IS A LACK OF RESEARCH IN THE MICRO LEVEL VIS-À-VIS MACRO LEVEL THAT THE AUTHORS ATTEMPT TO COMPENSATE FOR. © 2013, IGI GLOBAL. ALL RIGHTS RESERVED."
"Dolnicar V, 2014",MEASURING THE DYNAMICS OF INFORMATION SOCIETIES: EMPOWERING STAKEHOLDERS AMID THE DIGITAL DIVIDE,1,3.3368301741420057,0.27766069546891464,"ACCURATE INSIGHT INTO THE EMERGENCE OF INFORMATION SOCIETIES IS ESSENTIAL NOT ONLY FOR UNDERSTANDING THE SOCIAL EFFECTS OF INFORMATION AND COMMUNICATION TECHNOLOGIES, BUT ALSO FOR EMPOWERING STAKEHOLDERS TO PROMPTLY AND APPROPRIATELY RESPOND TO THE CHALLENGES THEY ENCOUNTER. ONE MUCH-DISCUSSED CHALLENGE THAT IS PARTICULARLY IN NEED OF ANALYTICAL CLARITY IS THE DIGITAL DIVIDE, WHICH IS DIFFICULT TO EMPIRICALLY ELABORATE, GIVEN ITS COMPLICATED NATURE. IT IS PRONE TO SUPERFICIAL INTERPRETATIONS THAT SUIT PARTICULAR AGENDAS. TO ADDRESS THIS PROBLEM, THIS ARTICLE PROPOSES A METHODOLOGY THAT INTEGRATES AND UPGRADES THE ANALYSIS OF ABSOLUTE CHANGE, RELATIVE CHANGE, AND TIME DISTANCE INTO A GENERAL MULTIDIMENSIONAL APPROACH. WITH THIS METHODOLOGY, TARGET AUDIENCES HAVE AN INTUITIVELY PERSUASIVE AND METHODOLOGICALLY SOUND INSTRUMENT THAT COULD REINFORCE TRUST IN DIGITAL DIVIDE STUDIES. THE APPROACH IS APPLIED IN EVALUATING THE INTERNET PENETRATION GAP BETWEEN SLOVENIA AND DENMARK, WHICH OFTEN SERVES AS A BENCHMARK FOR POLICYMAKING IN SOLVENIA."
"Graham M, 2011",TIME MACHINES AND VIRTUAL PORTALS: THE SPATIALITIES OF THE DIGITAL DIVIDE,2,2.42897737815961,0.2565858798735511,"IT IS FREQUENTLY ARGUED THAT THE 'DIGITAL DIVIDE' IS ONE OF THE MOST SIGNIFICANT DEVELOPMENT ISSUES FACING IMPOVERISHED REGIONS OF THE WORLD. YET, EVEN THOUGH THE TERM IS INHERENTLY SPATIAL, THERE HAVE BEEN NO SUSTAINED EFFORTS TO EXAMINE THE GEOGRAPHIC ASSUMPTIONS UNDERLYING DISCOURSES OF THE 'DIGITAL DIVIDE.' THIS ARTICLE TRACES THE HISTORY OF THE TERM, REVIEWING SOME OF ITS TANGIBLE EFFECTS AND PLACING A FOCUS ON THE TEMPORAL AND SPATIAL ASSUMPTIONS UNDERPINNING 'DIGITAL DIVIDE' DISCOURSES. ALTERNATIVE FORMULATIONS OF THE 'DIGITAL DIVIDE' ARE OFFERED WHICH TAKE INTO ACCOUNT THE HYBRID, SCATTERED, ORDERED AND INDIVIDUALIZED NATURE OF CYBERSPACES."
"Verdegem P, 2011",SOCIAL MEDIA FOR DIGITAL AND SOCIAL INCLUSION: CHALLENGES FOR INFORMATION SOCIETY 2.0 RESEARCH & POLICIES,2,5.529181376249012,0.2845100105374078,"IN THIS PAPER WE REFLECT ON HOW RESEARCH AND POLICIES CAN AND/OR SHOULD HELP IN THE DEVELOPMENT OF A SUSTAINABLE PARTICIPATORY INFORMATION SOCIETY FOR ALL. MORE SPECIFICALLY, WE AIM TO INVESTIGATE CRITICALLY HOW SOCIAL MEDIA CAN ENTAIL BOTH POTENTIAL AND PITFALLS, ESPECIALLY WITH REGARD TO THE DIFFICULT RELATIONSHIP BETWEEN DIGITAL AND SOCIAL INCLUSION. FIRST OF ALL, TRADITIONAL INFORMATION SOCIETY POLICIES ARE SCRUTINIZED. FURTHERMORE, WE POINT AT THE EXISTENCE OF DIGITAL INEQUALITIES AND WE REFLECT BRIEFLY ON POLICY INTERVENTION ON E-INCLUSION. IN ADDITION, WE ALSO EVALUATE THE RAISE OF SOCIAL MEDIA. FINALLY, ATTENTION IS GIVEN TO THE CHALLENGE OF HOW RESEARCH CAN CONTRIBUTE TO THE PARTICIPATION OF ALL IN THE INFORMATION SOCIETY."
"Weerakkody V, 2012",CONCEPTUALIZING E-INCLUSION IN EUROPE: AN EXPLANATORY STUDY,2,16.529899390047298,0.42096944151738674,"THE AIM OF THIS ARTICLE IS TO CONCEPTUALIZE E-INCLUSION AND IDENTIFY FACTORS AFFECTING IT. A CRITICAL REVIEW OF THE LITERATURE IS CONDUCTED TO IDENTIFY AND CATEGORIZE THE FACTORS INFLUENCING E-INCLUSION INTO A COMPREHENSIVE TAXONOMY. USING A SURVEY QUESTIONNAIRE, THE IMPACT OF THESE FACTORS IN INFLUENCING CITIZENS' ADOPTION OF E-GOVERNMENT SERVICES WAS EXAMINED. THE FINDINGS HIGHLIGHT A NUMBER OF FACTORS UNDER DEMOGRAPHIC, POLITICAL, ECONOMIC SOCIAL, CULTURAL, AND INFRASTRUCTURAL DIMENSIONS THAT CAN HAVE A SIGNIFICANT INFLUENCE ON E-INCLUSION."
"Harambam J, 2013",THE CONTENTIOUS GAP: FROM DIGITAL DIVIDE TO CULTURAL BELIEFS ABOUT ONLINE INTERACTIONS,2,11.6665051399081,0.3493150684931507,"WITH THE RISE AND WIDESPREAD APPLICATION OF THE INTERNET, SOCIAL SCIENTISTS RAPIDLY EMPHASIZED THAT SOME PEOPLE WERE BETTER ABLE TO GAIN CONTROL OVER THESE TECHNOLOGIES THAN OTHERS. THIS SO-CALLED DIGITAL DIVIDE BETWEEN THE HAVES AND THE HAVE-NOTS WAS SEEN AS A NEW FEATURE OF CONTEMPORARY INEQUALITY - AS A REPRODUCTION OR TRANSFORMATION OF EXISTING SOCIAL DISPARITIES. MOTIVATED BY THESE CONCERNS ABOUT SOCIAL INEQUALITY, IT IS ARGUED IN THIS PAPER, RESEARCH ON THE DIGITAL DIVIDE HAS BEEN THEORETICALLY AND EMPIRICALLY BLINKERED. EVEN THOUGH THE FOCUS CHANGED FROM SIMPLISTIC QUESTIONS OF HAVING ACCESS OR NOT, TOWARDS THE MORE INFORMATIVE DIMENSION OF USAGE AND SKILLS, THE SAME SOCIO-ECONOMIC BIAS WAS MAINTAINED. IN THIS PAPER, WE THEREFORE THEORIZE THAT APPROPRIATING THE INTERNET (OR NOT) IS LESS RELATED TO SOCIO-ECONOMIC POSITION OR USAGE AND SKILLS, AND IS MORE CULTURALLY INFORMED THAN THEORIES ABOUT A DIGITAL DIVIDE ALLOW FOR. TO EMPIRICALLY TEST OUR ASSUMPTIONS, WE USED THE INTERNET-BASED COMMUNITY PROJECT TELEBRINK' AS A CASE STUDY FOR OUR QUANTITATIVE AND QUALITATIVE RESEARCH. BASED ON A SURVEY AMONG DUTCH CITIZENS INVOLVED IN THIS PROJECT (N=251), WE STUDIED THE EXPLANATIONS FOR (NOT) USING THESE APPLICATIONS BY TESTING HYPOTHESES ABOUT THE INFLUENCE OF SKILLS AND KNOWLEDGE ON THE ONE HAND AND CULTURE, I.E. MORAL EVALUATIONS OF ONLINE SOCIAL LIFE, ON THE OTHER. OUR STATISTICAL ANALYSES SHOW THAT CULTURAL ATTITUDES, I.E. MORAL BELIEFS REGARDING SOCIAL INTERACTION, ARE MOST STRONGLY EXPLAINING THE APPROPRIATION OF SOCIAL INTERNET TECHNOLOGIES. ENRICHED WITH OUR QUALITATIVE DATA CONFIRMING THOSE RESULTS, IT IS CONCLUDED THAT HOW PEOPLE FEEL AND THINK ABOUT THIS TECHNOLOGY IN SOCIAL LIFE IS OF MAJOR IMPORTANCE. IN SHORT: CULTURE MATTERS!"
"Li Y, 2013",EDUCATIONAL AND SOCIAL CORRELATES OF THE DIGITAL DIVIDE FOR RURAL AND URBAN CHILDREN: A STUDY ON PRIMARY SCHOOL STUDENTS IN A PROVINCIAL CITY OF CHINA,2,4.514558890200102,0.24183350895679662,"OVER THE LAST DECADES, THE ISSUE OF DIGITAL DIVIDE HAS RECEIVED PARTICULAR ATTENTION FROM INTERNATIONAL BODIES AND RESEARCHERS IN WESTERN COUNTRIES. ONE OF THE MAIN REASONS FOR THIS GROWING INTEREST IS RELATED TO THE IMPLICATIONS THAT DIGITAL INEQUALITIES HAVE FOR SOCIAL DEVELOPMENT AND PARTICULARLY FOR EDUCATION. DESPITE THE RELEVANCE OF THE ISSUE, THERE ARE STILL FEW STUDIES ON THE DIGITAL DIVIDE IN CHINA AND EVEN LESS ON CHINESE K-12 SCHOOLS' STUDENTS. THIS PAPER AIMS AT EXPLORING THE DIGITAL DIVIDE ISSUES AMONG CHINESE CHILDREN FROM AN EDUCATIONAL AND SOCIAL PERSPECTIVE. FOUR SCHOOLS WERE SELECTED, INVOLVING 658 STUDENTS AGED 10-14. NINE HYPOTHESES ON INTERNET INEQUALITY INDICATORS (DIMAGGIO & HARGITTAI, 2001) AND THEIR POSSIBLE OUTCOMES WERE TESTED. THE STUDY FOUND THAT: (1) STUDENTS' INTERNET ACCESS AT HOME IS BETTER THAN THAT AT SCHOOL; (2) COMPARED WITH PARENTS, TEACHERS HAVE MORE POSITIVE INFLUENCE ON STUDENTS' INTERNET BEHAVIOUR; (3) STUDENTS FROM RURAL OR MIGRANT SCHOOLS SCORE LOWER ON ALL THE INTERNET INEQUALITY INDICATORS (DIGITAL ACCESS, AUTONOMY OF USE, SOCIAL SUPPORT, INTERNET USE AND SELF-EFFICACY) AND ARE THEREFORE MORE DISADVANTAGED IN INTERNET USAGE STATUS THAN THEIR URBAN PEERS; (4) THERE ARE NO SIGNIFICANT GENDER DIFFERENCES; (5) THE MORE EDUCATION PARENTS HAVE RECEIVED, THE BETTER THE CONDITIONS OF THEIR CHILDREN ACCORDING TO THE LISTED INTERNET INEQUALITY INDICATORS; (6) THE DIMENSIONS OF THE INTERNET INEQUALITY INDICATORS (TECHNICAL APPARATUS, AUTONOMY OF USE, AVAILABILITY OF SOCIAL SUPPORT, VARIATION OF USE) ARE SIGNIFICANTLY CORRELATED TO STUDENTS' INTERNET SELF-EFFICACY: (7) THERE IS HIGH CORRELATION BETWEEN STUDENTS' INTERNET SELF-EFFICACY AND THEIR EXPLORING BEHAVIOURS OF INTERNET USE AND THEIR ACADEMIC PERFORMANCE. OVERALL, THESE RESULTS ARE CONSISTENT WITH DATA FROM OECD COUNTRIES AND CONFIRM THAT THE DIGITAL DIVIDE REPRESENTS A BIG SOCIAL CHALLENGE, REVEALING THAT SCHOOLS STILL HAVE TO DEVELOP EFFECTIVE STRATEGIES TO BALANCE SOCIAL AND LEARNING OPPORTUNITIES AMONG STUDENTS. (C) 2012 ELSEVIER LTD. ALL RIGHTS RESERVED."
"Comunello F, 2013","FROM THE DIGITAL DIVIDE TO MULTIPLE DIVIDES: TECHNOLOGY, SOCIETY, AND NEW MEDIA SKILLS",2,5.797899693351096,0.25500526870389884,"IT IS WIDELY ACKNOWLEDGED THAT THE LABEL ""DIGITAL DIVIDE"" CAN BE PARTIALLY MISLEADING, BECAUSE IT EMPHASIZES A BINARY DICHOTOMY (""HAVES VS. HAVE NOTS"") AND A MERE TECHNOLOGICAL DIMENSION (IN TERMS OF PHYSICAL AVAILABILITY OF DEVICES OR CONDUITS). BEHIND THE DICHOTOMOUS MODEL, HOWEVER, LIE DIFFERENT USE AND ADOPTION STRATEGIES. PEOPLE CANNOT BE DESCRIBED AS BEING EITHER IN OR OUT. EVALUATING THE COMPLEX RELATIONSHIPS BETWEEN TECHNOLOGICAL, SOCIAL, AND HUMAN FACTORS RAISES A NUMBER OF QUESTIONS, MAINLY RELATED TO THE ROLE OF TECHNOLOGY IN SOCIAL DEVELOPMENT. MOREOVER, WE SHOULD ALSO RECONSIDER WHAT IS COMMONLY MEANT BY INFORMATION AND COMMUNICATION TECHNOLOGY. IN THIS CHAPTER, I WILL TRY TO INTRODUCE A MULTILEVEL MODEL FOR ANALYZING THE DIGITAL DIVIDE, FOCUSING ON EFFECTIVE ACCESS AND NEW MEDIA LITERACY. THE FOCUS WILL BE SHIFTED FROM TECHNOLOGY TO HUMANS. IN EVERY ICT FOR DEVELOPMENT PROJECT, LOCAL CONTEXT AND LOCAL NEEDS SHOULD BE REGARDED AS THE KEY FACTORS."
"Selwyn N, 2013",BEYOND DIGITAL DIVIDE: TOWARD AN AGENDA FOR CHANGE,2,5.366580514696956,0.28609062170706007,"THIS CHAPTER DISCUSSES HOW DIGITAL EXCLUSION CONTINUES TO PRESENT A SERIOUS AND SIGNIFICANT THREAT TO THE SUCCESSFUL ESTABLISHMENT OF DEVELOPED AND DEVELOPING COUNTRIES AS 'INFORMATION SOCIETIES.' BASED ON A REVIEW OF RECENT RESEARCH AND THEORETICAL WORK, THE CHAPTER CONSIDERS A NUMBER OF DIFFERENT REASONS WHY DIGITAL EXCLUSION REMAINS A COMPLEX AND ENTRENCHED SOCIAL PROBLEM, HIGHLIGHTING THE NEED TO RECOGNISE THE MEDIATING ROLE OF ECONOMIC, CULTURAL, AND SOCIAL FORMS OF CAPITAL IN SHAPING INDIVIDUALS' ENGAGEMENTS WITH ICT. FROM THIS BASIS, THE CHAPTER PROPOSES A HIERARCHICAL FRAMEWORK OF DIGITAL EXCLUSION BASED AROUND CONCEPTUAL 'STAGES' OF ICT USE. USING THIS FRAMEWORK, THE ARGUMENT IS MADE THAT POLICYMAKERS, TECHNOLOGISTS, AND OTHER INFORMATION SOCIETY STAKEHOLDERS FACE A CONSIDERABLE CHALLENGE TO MATCH THE SOCIAL AFFORDANCES OF ICTS WITH THE EVERYDAY NEEDS, INTERESTS, AND DESIRES OF INDIVIDUALS. IN THIS SENSE, DIGITAL EXCLUSION CONTINUES TO DEMAND A COMPLEX SET OF POLICY RESPONSES WHICH GO FAR BEYOND SIMPLY INCREASING LEVELS OF HARDWARE PROVISION AND SUPPORT, AND THEN ASSUMING ANY 'GAPS' TO HAVE BEEN 'BRIDGED.' THE CHAPTER CONCLUDES BY HIGHLIGHTING A NUMBER OF POSSIBLE DIRECTIONS FOR FUTURE ACTION."
"Hirzalla F, 2011",INTERNET USE AND POLITICAL PARTICIPATION: REFLECTIONS ON THE MOBILIZATION/NORMALIZATION CONTROVERSY,3,2.8421960038772363,0.24973656480505796,"WEB-BASED AND THEORETICAL STUDIES OFTEN CLAIM THAT INTERNET USE CAN MOBILIZE POLITICAL PARTICIPATION, WHILE SURVEY-BASED STUDIES GENERALLY CONCLUDE THAT INTERNET USE WILL NORMALIZE POLITICAL PARTICIPATION. THIS ARTICLE AIMS TO OFFER SOME REFLECTIONS ON THE DISCREPANCIES BETWEEN THESE MOBILIZATION AND NORMALIZATION THESES. THE AUTHORS ARGUE THAT MOBILIZATION CLAIMS TEND TO FOCUS ON MANIFESTATIONS ONLINE IN SPECIFIC CASES, WHEREAS NORMALIZATION THESES ARE NORMALLY BUILT ON ASSESSMENTS OF GENERAL INTERNET USE PATTERNS. CONSEQUENTLY, MORE SPECIFIC SURVEYS MUST BE EMPLOYED TO EVALUATE THE NATURE OF POLITICAL INTERNET USE. BASED ON SUCH A SPECIFIC SURVEY (N= 819), THE AUTHORS INVESTIGATE THE USE OF TWO ONLINE VOTE ADVICE APPLICATIONS (VAAS) DURING THE 2006 DUTCH PARLIAMENTARY ELECTIONS. VAAS ARE INCREASINGLY POPULAR IN DEMOCRACIES WORLDWIDE, ESPECIALLY AMONG A GROUP THAT IS OFTEN CONSIDERED OAPATHETICO ABOUT ELECTORAL POLITICS: YOUTH. WITH STRUCTURAL EQUATION MODELING, HOWEVER, THE AUTHORS FIND THAT THE USE OF THE DUTCH VAAS FITS THE MOBILIZATION THESIS AMONG YOUTH AND THE NORMALIZATION THESIS AMONG OLDER PEOPLE."
"Matzat U, 2012","DOES THE ""DO-IT-YOURSELF APPROACH"" REDUCE DIGITAL INEQUALITY? EVIDENCE OF SELF-LEARNING OF DIGITAL SKILLS",3,4.6547042051236796,0.3040042149631191,"THE DEVELOPMENT OF INDIVIDUALS' DIGITAL SKILLS HAS RECEIVED MUCH ATTENTION AS A REMEDY FOR DIGITAL INEQUALITY. ALTHOUGH SOME RESEARCHERS FAVOR COURSES AND GUIDED LEARNING FOR SKILLS DEVELOPMENT, OTHERS PROPOSE LEARNING BY TRIAL-AND-ERROR. UNFORTUNATELY, STUDIES EXAMINING THE VALUE OF THE SO-CALLED ""DO-IT-YOURSELF APPROACH"" FOR THE DEVELOPMENT OF DIGITAL SKILLS REMAIN LACKING. ONE DIFFICULTY LIES IN THE VICIOUS CIRCLE OF LACK OF SKILL LEADING TO INFREQUENT INTERNET USAGE AND VICE VERSA, WHICH LIMITS THE VALUE OF CROSS-SECTIONAL DATA FOR ASSESSING THE IMPACT OF THIS APPROACH. WE PRESENT LONGITUDINAL DATA ON A RANDOM SAMPLE OF INTERNET USERS IN A DUTCH CITY, WHICH SHOW THAT MORE FREQUENT INTERNET USE LEADS TO MORE DIGITAL SKILLS, BUT NOT THE OTHER WAY AROUND. HOWEVER, CONTRARY TO EXPECTATIONS ABOUT THE POTENTIAL OF TRIAL-AND-ERROR LEARNING TO REDUCE INEQUALITY, RESULTS ALSO SUGGESTS THAT THIS APPROACH IS NOT ALWAYS MORE BENEFICIAL TO THE ""HAVE-LITTLE"" AS COMPARED TO THE ""HAVE-MORE."" THE ONLY INEQUALITY-REDUCING EFFECT OF THIS APPROACH IS THAT THAT OLDER USERS PROFIT MORE FROM IT THAN YOUNGER USERS DO."
"Van Dijk J, 2012",THE EVOLUTION OF THE DIGITAL DIVIDE: THE DIGITAL DIVIDE TURNS TO INEQUALITY OF SKILLS AND USAGE,3,5.4292228250781855,0.30031612223393045,"THE DIGITAL DIVIDE CAN BE UNDERSTOOD AS INEQUALITIES IN FOUR SUCCESSIVE TYPES OF ACCESS: MOTIVATION, PHYSICAL ACCESS, DIGITAL SKILLS AND DIFFERENT USAGE. IT ISCLAIMED THAT THE DIVIDE HAS SHIFTED FROM THE FIRST TO THE LAST-CALLED TYPES OF ACCESSIN THE LAST TEN YEARS. THE CURRENT, MAINLY EUROPEAN SITUATION OF ALL FOUR ACCESSTYPES IS AMPLY DESCRIBED. THIS IS DONE AGAINST THE EXPLANATORY BACKGROUND OFRESOURCES AND APPROPRIATION THEORY, A MATERIALIST AND RELATIONAL THEORY THAT EMPHASIZES POSITIONS AND RELATIONS INSTEAD OF INDIVIDUAL ATTRIBUTES. THE EFFECTS OF UNEQUAL ACCESS ON UNEQUAL PARTICIPATION IN SOCIETY ARE SUMMARIZED. © 2012 THE AUTHORS AND IOS PRESS. ALL RIGHTS RESERVED."
"Van Deursen A, 2014",THE DIGITAL DIVIDE SHIFTS TO DIFFERENCES IN USAGE,3,6.03303425292699,0.35985247629083245,"IN A REPRESENTATIVE SURVEY OF THE DUTCH POPULATION WE FOUND THAT PEOPLE WITH LOW LEVELS OF EDUCATION AND DISABLED PEOPLE ARE USING THE INTERNET FOR MORE HOURS A DAY IN THEIR SPARE TIME THAN HIGHER EDUCATED AND EMPLOYED POPULATIONS. TO EXPLAIN THIS FINDING, WE INVESTIGATED WHAT THESE PEOPLE ARE DOING ONLINE. THE FIRST CONTRIBUTION IS A THEORETICALLY VALIDATED CLUSTER OF INTERNET USAGE TYPES: INFORMATION, NEWS, PERSONAL DEVELOPMENT, SOCIAL INTERACTION, LEISURE, COMMERCIAL TRANSACTION AND GAMING. THE SECOND CONTRIBUTION IS THAT, BASED ON THIS CLASSIFICATION, WE WERE ABLE TO IDENTIFY A NUMBER OF USAGE DIFFERENCES, INCLUDING THOSE DEMONSTRATED BY PEOPLE WITH DIFFERENT GENDER, AGE, EDUCATION AND INTERNET EXPERIENCE, THAT ARE OFTEN OBSERVED IN DIGITAL DIVIDE LITERATURE. THE GENERAL CONCLUSION IS THAT WHEN THE INTERNET MATURES, IT WILL INCREASINGLY REFLECT KNOWN SOCIAL, ECONOMIC AND CULTURAL RELATIONSHIPS OF THE OFFLINE WORLD, INCLUDING INEQUALITIES."
"Brake D, 2014",ARE WE ALL ONLINE CONTENT CREATORS NOW? WEB 2.0 AND DIGITAL DIVIDES,3,2.479675595131776,0.2718651211801897,"DESPITE CONSIDERABLE INTEREST IN ONLINE CONTENT CREATION THERE HAS BEEN COMPARATIVELY LITTLE ACADEMIC ANALYSIS OF THE DISTRIBUTION OF SUCH PRACTICES, BOTH GLOBALLY AND AMONG SOCIAL GROUPS WITHIN COUNTRIES. DRAWING ON THEORETICAL FRAMEWORKS USED IN DIGITAL DIVIDE STUDIES, I OUTLINE DIFFERENCES IN MOTIVATION, ACCESS, SKILLS, AND USAGE THAT APPEAR TO UNDERLIE AND PERPETUATE DIFFERENCES IN ONLINE CONTENT CREATION PRACTICES BETWEEN SOCIAL GROUPS. THIS PAPER BRINGS TOGETHER EXISTING STUDIES AND NEW ANALYSES OF EXISTING SURVEY DATASETS. TOGETHER THEY SUGGEST ONLINE CONTENT CREATORS TEND TO BE FROM RELATIVELY PRIVILEGED GROUPS AND THE CONTENT OF ONLINE SERVICES BASED ON THEIR CONTRIBUTIONS MAY BE BIASED TOWARDS WHAT IS MOST INTERESTING OR RELEVANT TO THEM. SOME IMPLICATIONS OF THESE FINDINGS FOR POLICYMAKERS AND RESEARCHERS ARE CONSIDERED."
"De Marco S, 2014",DIGITAL SKILLS AS A CONDITIONING FACTOR FOR DIGITAL POLITICAL PARTICIPATION,3,1.6128034646084262,0.2718651211801897,"WHILE ALL FORMS OF INTERNET ACTIVITY HAVE AN IMPACT ON THE LIVES OF INTERNET USERS, SOME ARE PARTICULARLY BENEFICIAL AND ALLOW PEOPLE TO IMPROVE THEIR DAILY LIVES. ONE OF SUCH INTERNET USE IS DIGITAL POLITICAL PARTICIPATION (DDP). IN THIS PAPER WE SEEK TO UNDERSTAND HOW THE INFLUENCE OF DIGITAL SKILLS ON THE ADOPTION OF DIGITAL POLITICAL PARTICIPATION PRACTICES MAY FORM THE BASIS OF A SECOND LEVEL OF DIGITAL DIVIDE AND OF A SET OF POLITICAL INEQUALITIES. WE OPERATIONALIZE THE DIGITAL SKILLS CONSTRUCT IN TERMS OF USERS' INTERNET COMPETENCE AND LEVEL OF APPROPRIATION. WE HYPOTHESIZE THAT DIGITAL SKILLS HAVE A SIGNIFICANT INFLUENCE ON THE ADOPTION OF BENEFICIAL USES OF THE INTERNET, SUCH AS DPP. AT THE SAME TIME, WE EXAMINE WHETHER DIGITAL SKILL LEVELS ARE STRATIFIED BY SOCIO-DEMOGRAPHIC BACKGROUND, THEREBY GENERATING POLITICAL AND SOCIAL INEQUALITY. BY LOOKING AT THE SPANISH CASE, WE FIRST TESTED THE ADEQUATENESS OF THE ITEMS CHOSEN TO MEASURE THESE TWO DIMENSIONS. SECOND, WE LOOKED INTO SEQUENCES OF MULTIPLE INFLUENCES BETWEEN SOCIO-DEMOGRAPHIC VARIABLES AND DIGITAL SKILLS AND BETWEEN DIGITAL SKILLS AND DPP. THE RESULTS SHOW THAT SOCIO DEMOGRAPHIC VARIABLES HAVE AN INFLUENCE ON DIGITAL SKILLS. AT THE SAME TIME, DIGITAL SKILLS HAVE A STRONG INFLUENCE ON DPP."
"Hoffmann C, 2015",CONTENT CREATION ON THE INTERNET: A SOCIAL COGNITIVE PERSPECTIVE ON THE PARTICIPATION DIVIDE,3,0.7569690541355713,0.2602739726027397,"SOCIODEMOGRAPHIC VARIABLES ARE HELD TO IMPACT INTERNET USERS' WILLINGNESS AND ABILITY TO PRODUCTIVELY USE ONLINE MEDIA. THIS EFFECT CAN CREATE A 'PARTICIPATION DIVIDE' BETWEEN DISTINCT USER GROUPS. RECENTLY, STUDIES HAVE ENHANCED OUR UNDERSTANDING OF THE PARTICIPATION DIVIDE BY DIFFERENTIATING TYPES OF ONLINE CONTENT CREATION. THEY FOUND THAT SOCIODEMOGRAPHICS MAY ONLY AFFECT SPECIFIC FORMS OF ONLINE PARTICIPATION. WE SUGGEST THAT SOCIAL COGNITIVE THEORY (SCT) HELPS EXPLAIN WHY AND HOW SOCIODEMOGRAPHIC VARIABLES INFLUENCE DIFFERENT FORMS OF ONLINE PARTICIPATION. BASED ON SCT, WE ANALYZE THE MEDIATING EFFECT OF TWO COGNITIVE CONSTRUCTS, SELF-EFFICACY AND PRIVACY CONCERNS, ON DIFFERENT TYPES OF ONLINE CONTENT CREATION. WE CONDUCT A SURVEY AMONG GERMAN INTERNET USERS AND APPLY STRUCTURAL EQUATION MODELING TO COMPARE THREE DISTINCT THEORETICAL MODELS. WE FIND THAT CONSIDERING THE MEDIATING EFFECTS OF COGNITIVE CONSTRUCTS, BASED ON SCT, IMPROVES OUR UNDERSTANDING OF WHICH SOCIODEMOGRAPHIC VARIABLES AFFECT WHICH TYPE OF ONLINE CONTENT CREATION - AND WHY."
