vertex,TI,cluster,btw_centrality,degree,AB
"Keeling K, 2007",DITV AND E-COMMERCE AMONG DISADVANTAGED COMMUNITY GROUPS,1,0.12460464526384873,0.5,"THERE IS GROWING CONCERN ABOUT THE ROLE OF TECHNOLOGICAL EXCLUSION ON DEEPENING ECONOMIC, POLITICAL AND SOCIAL INEQUALITIES. MANY PEOPLE DO NOT HAVE PC-BASED INTERNET ACCESS EITHER THROUGH GEOGRAPHY, LACK OF MONEY OR OTHER DISADVANTAGES. AT THE SAME TIME THERE IS CONTINUED GROWTH IN THE USE OF DIGITAL INTERACTIVE TELEVISION (DITV) IN THE HOME, SUGGESTING THE POTENTIAL FOR AN ALTERNATIVE CHANNEL OF INTERNET ACCESS. HOWEVER, THE CASE FOR DITV IS NOT PROVEN, WITH SOME EVIDENCE OF LACK OF AWARENESS AND INTEREST AMONG POTENTIAL USERS. THE PURPOSE OF THIS PAPER IS TO EXPLORE THE ROLE OF DITV AS AN ALTERNATIVE PLATFORM FOR CONDUCTING E- COMMERCE AMONG PEOPLE WHO MIGHT OTHERWISE BE AT RISK OF E- EXCLUSION. THE PAPER IS POSITIONED AGAINST LITERATURE ON ADOPTION OF DITV AND BRIEFLY PRESENTS THE RESULTS OF A QUALITATIVE STUDY EXAMINING CONSUMER BELIEFS AND FEELINGS ABOUT SHOPPING VIA DITV. EIGHT KEY ISSUES ARISING FROM THE STUDY ARE USED AS THE FOCUS FOR A QUESTIONNAIRE DISTRIBUTED AMONG RESIDENTS IN AN AREA OF ECONOMIC DEPRIVATION. THE MAIN OUTCOMES ARE A DEEPER UNDERSTANDING OF THE PROS AND CONS OF DITV FOR E- COMMERCE AND RECOMMENDATIONS FOR DEVELOPERS WISHING TO PROMOTE E- INCLUSION."
"Gillard H, 2007",ICT INCLUSION AND GENDER: TENSIONS IN NARRATIVES OF NETWORK ENGINEER TRAINING,1,0,0.5947712418300654,"GOVERNMENT, MAJOR INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) COMPANIES, AND EDUCATIONAL INSTITUTIONS IN THE UNITED KINGDOM CURRENTLY CLAIM THAT ICT SKILLS TRAINING OFFERS INCLUSION INTO THE NEW ECONOMY. WE FOCUS ON A PRIVATE-PUBLIC TRAINING INITIATIVE AND ITS IMPACT ON THE SOCIALLY EXCLUDED, SPECIFICALLY LONE WOMEN PARENTS. NARRATIVE DATA FROM FOUR UNITED KINGDOM EDUCATIONAL SITES PARTICIPATING IN THIS COMPUTER NETWORK ENGINEER TRAINING PROGRAM HIGHLIGHT A SYSTEMIC PARADOX: THAT ICT SKILLS DEVELOPMENT INITIATIVES DESIGNED TO SUPPORT LONE WOMEN PARENTS ARE SIMULTANEOUSLY WORKING IN OPPOSITION TO BROADER POLICY GOALS SUCH AS WORK-LIFE BALANCE AND IRONICALLY SERVE TO REPRODUCE THE PARTICIPANTS' CLASSIFICATION AS SOCIALLY EXCLUDED. THE ASSUMPTIONS UNDERPINNING THE MODEL OF SOCIAL INCLUSION DRIVING THE ICT SKILLS TRAINING COURSE ARE ANALYZED CRITICALLY USING THE CONCEPTS OF COMMUNITY OF PRACTICE, CLASSIFICATORY SYSTEMS, AND MARGINALIZATION. OUR FINDINGS SUGGEST THAT ICT TRAINING COURSES AND INITIATIVES SHOULD BE ACCOMPANIED BY CHANGES IN PEDAGOGIC PRACTICE THAT ACCOMMODATE THE MORE WIDE-RANGING NEEDS OF THOSE TARGETED FOR INCLUSION, AS WELL AS CHANGES IN EMPLOYMENT SETTINGS. WE CONCLUDE BY EXPLORING THE IMPLICATIONS OF THIS FOR GOVERNMENT POLICY FORMATION, BUSINESS VENDOR QUALIFICATIONS, THE DESIGN OF ICT SKILLS TRAINING INITIATIVES, AND OUR UNDERSTANDING OF THE ROLE OF ICT SKILLS IN OVERCOMING THE DIGITAL DIVIDE."
"Livingstone S, 2003",CHILDREN'S USE OF THE INTERNET: REFLECTIONS ON THE EMERGING RESEARCH AGENDA,2,10.638045651527857,0.8202614379084967,"AS DOMESTIC ACCESS TO THE INTERNET REACHES THE MASS MARKET IN INDUSTRIALIZED COUNTRIES, THIS ARTICLE IDENTIFIES AND EVALUATES THE EMERGING RESEARCH AGENDA, FOCUSING PARTICULARLY ON CHILDREN AND YOUNG PEOPLE. THE NATURE OF CHILDREN'S INTERNET USE GENERATES PUBLIC ANXIETIES WHICH BOTH GUIDE AND UNDERMINE RESEARCH, COMPLICATING THE ALREADY CHALLENGING STUDY OF CHILDREN WITHIN THE PRIVACY OF THE HOME. THE BODY OF EMPIRICAL WORK REVIEWED IS STILL SMALL, BUT ALREADY KEY QUESTIONS OF ACADEMIC AND POLICY SIGNIFICANCE ARE BEING ADDRESSED REGARDING THE OPPORTUNITIES AND DANGERS OF INTERNET USE. SUCH OPPORTUNITIES INCLUDE COMMUNICATION, IDENTITY AND PARTICIPATION, AND EDUCATION, LEARNING AND LITERACY; DANGERS ARISING FROM EXCLUSION AND THE DIGITAL DIVIDE, AND FROM CERTAIN KINDS OF USE RELATING TO INAPPROPRIATE OR UNDESIRABLE CONTACT, CONTENT AND COMMERCIALISM. IN EACH OF THESE DOMAINS, RESEARCH STRENGTHS AND GAPS FOR FUTURE RESEARCH ARE IDENTIFIED. THE ARTICLE CONCLUDES BY NOTING AREAS OF THEORETICAL CONSENSUS AND UNCERTAINTY FRAMING THE RESEARCH AGENDA IN THIS FIELD."
"Bozionelos N, 2004",SOCIO-ECONOMIC BACKGROUND AND COMPUTER USE: THE ROLE OF COMPUTER ANXIETY AND COMPUTER EXPERIENCE IN THEIR RELATIONSHIP,2,0.1273666957400496,0.5490196078431373,"THE PROPOSITION THAT SOCIO-ECONOMIC BACKGROUND RELATES TO AMOUNT OF CURRENT COMPUTER USE INDIRECTLY, VIA ITS RELATIONSHIP WITH COMPUTER EXPERIENCE AND COMPUTER ANXIETY, WAS TESTED WITH QUESTIONNAIRE DATA FROM A SAMPLE OF 267 UNIVERSITY STUDENTS. THE RESULTS SUPPORTED THE PROPOSITION, AS THEY INDICATED A CAUSAL PATH MODEL THAT CONTAINED A POSITIVE INDIRECT RELATIONSHIP OF SOCIO-ECONOMIC BACKGROUND WITH THE AMOUNT OF CURRENT COMPUTER USE, VIA COMPUTER EXPERIENCE AND COMPUTER ANXIETY. SOCIO-ECONOMIC BACKGROUND HAD A DIRECT POSITIVE RELATIONSHIP WITH COMPUTER EXPERIENCE AND AN INDIRECT NEGATIVE RELATIONSHIP WITH COMPUTER ANXIETY. THE PATTERN OF RELATIONSHIPS WAS HELD OVER AND ABOVE THE VARIANCE ACCOUNTED FOR BY THE SET OF CONTROL VARIABLES THAT INCLUDED, AMONG OTHERS, COMPUTER ACCESS AND SEX. THE FINDINGS ARE SUPPORTIVE OF THE DIGITAL DIVIDE AND THEY IMPLY THAT INFORMATION TECHNOLOGY MAY IN FACT BE INCREASING INEQUALITIES AMONG SOCIAL STRATA IN THEIR ACCESS TO EMPLOYMENT OPPORTUNITIES. THE LIMITATIONS OF THE STUDY ALONG WITH POTENTIAL DIRECTIONS FOR FUTURE RESEARCH ARE DISCUSSED. (C) 2004 ELSEVIER LTD ALL RIGHTS RESERVED."
"Wyatt S, 2005","THE DIGITAL DIVIDE, HEALTH INFORMATION AND EVERYDAY LIFE",2,11.335692468891502,0.5228758169934641,"SURVEY DATA CONFIRMS THAT HEALTH INFORMATION IS VERY POPULAR WITH INTERNET USERS YET RELATIVELY LITTLE QUALITATIVE SOCIAL SCIENCE RESEARCH HAS BEEN CONDUCTED ABOUT HOW PEOPLE INCORPORATE INFORMATION FROM THE INTERNET INTO THEIR EVERYDAY INFORMATION PRACTICES. THIS ARTICLE REPORTS ON AN EMPIRICAL STUDY OF THE ROLE OF THE INTERNET IN PEOPLE'S EFFORTS TO INFORM THEMSELVES ABOUT MENOPAUSE AND HORMONE REPLACEMENT THERAPY (FIRT) IN THE CASE OF WOMEN, AND ERECTILE DYSFUNCTION AND VIAGRA IN THE CASE OF MEN. THESE EXPERIENCES ARE USED TO INTERROGATE THE NOTION OF THE 'DIGITAL DIVIDE'. WE DEVELOP THE CONCEPT OF ACCESS TO INCORPORATE NOT ONLY PHYSICAL CONNECTION AND INFORMATION LITERACY, BUT ALSO GENDERED AND GENERATIONAL SOCIAL RELATIONS. WE ALSO DEVELOP BARKARDJIEVA'S CONCEPT OF THE 'WARM EXPERT' TO DRAW ATTENTION TO THE DIFFERENT TYPES OF INFORMATION THAT PEOPLE NEED IN ORDER TO MAKE SENSE OF GENERIC MEDICAL INFORMATION THAT IS RELEVANT TO THEIR OWN CIRCUMSTANCES."
"Parayil G, 2005",THE DIGITAL DIVIDE AND INCREASING RETURNS: CONTRADICTIONS OF INFORMATIONAL CAPITALISM,2,0,0.38235294117647056,"THE FAR-REACHING ADVANCES IN INFORMATION AND COMMUNICATIONS TECHNOLOGIES (ICTS) IN TANDEM WITH THE GLOBALIZATION OF TRADE, INVESTMENT, BUSINESS REGULATION, PRODUCTION, AND CONSUMPTION HAVE SIGNALED THE RISE OF ""INFORMATIONAL CAPITALISM."" THIS ARTICLE REFLECTS ON THE SOCIAL AND ECONOMIC INEQUALITIES OF INFORMATIONAL CAPITALISM BY EXAMINING TWO CONTRADICTIONS OF ICTS-LED ECONOMIC DEVELOPMENT-INCREASING RETURNS AND THE DIGITAL DIVIDE. TWO MAIN AND INTERRELATED STRANDS OF EVIDENCE ARE PRESENTED: FIRST, CONTRARY TO EXPECTATIONS THAT RISING INCOME PER CAPITA WILL TEND TO REDUCE WEALTH AND WAGE DISPARITIES, THE DISTRIBUTION OF INCOME AND WEALTH BOTH BETWEEN COUNTRIES AND INDIVIDUALS HAS SHARPLY SKEWED IN THE INFORMATION AGE; SECOND, KNOWLEDGE PRODUCTION IS A SELF-REINFORCING CYCLE THAT TENDS TO DISPROPORTIONATELY REWARD SOME AND EXCLUDE OTHERS. THE SO-CALLED DIGITAL DIVIDE IS AS MUCH A SYMPTOM AND A CAUSE OF THESE BROADER TECHNO-ECONOMIC PHENOMENA, AND REGARDING IT AS A SIMPLE ISSUE OF CONNECTIVITY IS SIMPLISTIC AND REDUCTIVE."
"Paul G, 2005",IS THE DIGITAL DIVIDE BETWEEN YOUNG AND ELDERLY PEOPLE INCREASING?,2,0,0.39215686274509803,"ELDERLY PEOPLE STILL PLAY A MINOR ROLE IN RESEARCH ON INFORMATION NEEDS AND USAGE PATTERNS OF INTERNET USERS. ONLINE RESEARCH AND ADVOCACY GROUPS LOOK OPTIMISTICALLY AT THE (ECONOMIC AND SOCIAL) POTENTIAL OF THE ACTIVE AND TECHNOLOGY-SKILLED ELDERLY; OTHER APPROACHES DEALING WITH THE SOCIAL APPROPRIATION OF TECHNOLOGY SEE OBSTACLES AND STRESS THE DANGERS OF AN INCREASING DIGITAL DIVIDE BETWEEN GENERATIONS. OUR OBJECTIVE IS TO REFER TO TAKEN FOR GRANTED NORMATIVE ASSUMPTIONS OF THE DIGITAL DIVIDE DISCOURSE, HIGHLIGHTING DIFFERENT REQUIREMENTS FOR THE APPROPRIATION OF THE INTERNET. USING THE CONCEPT OF TECHNOLOGICAL GENERATIONS WE LOOK AT FORMAL AND INFORMAL LEARNING OF YOUNG AND ELDERLY PEOPLE IN THE GERMAN CONTEXT. WE USE SURVEY MATERIAL AND FIELD IMPRESSIONS WE GAINED IN VARIOUS TECHNOLOGY RELATED STUDIES. THE RESULTS SHOW THAT THE ""TWO WORLDS APART"" ASSUMPTION (YOUNG VS. ELDERLY PEOPLE) IS TOO SIMPLISTIC. FACTORS LIKE GENDER, EDUCATION AND SOCIO-ECONOMIC STATUS STILL PLAY AN IMPORTANT ROLE FOR ACCEPTANCE AND DIFFUSION OF A TECHNOLOGY. THE DIFFUSION RATE AMONG THE ELDERLY IS INCREASING, BUT WILL CONTINUE TO LAG BEHIND THE FIGURES OF THE YOUNG USERS. CULTURAL PREPARATIONS AND EASY ACCESS MODES ARE ESSENTIAL FOR THE ELDERLY, WHO COULD MAKE USE OF LATECOMER ADVANTAGES. INFORMAL LEARNING AND PEER GROUP SUPPORT WILL BE CRUCIAL FOR THE DIFFUSION OF THE INTERNET AMONG THE ELDERLY. IN OUR CONCLUSIONS WE LOOK AT THE SPECIFIC SOCIAL STATUS OF THE ELDERLY COHORT, WHICH MAKES A COMPARISON WITH OTHER SOCIAL GROUPS VERY DIFFICULT."
"Crang M, 2006",VARIABLE GEOMETRIES OF CONNECTION: URBAN DIGITAL DIVIDES AND THE USES OF INFORMATION TECHNOLOGY,2,7.909530953971859,0.4477124183006536,"THIS PAPER PROPOSES A NEW WAY OF CONCEPTUALISING URBAN 'DIGITAL DIVIDES'. IT FOCUSES ON THE WAYS IN WHICH INFORMATION AND COMMUNICATION TECHNOLOGIES (ICTS) UNEVENLY AFFECT THE PACE OF LIFE WITHIN THE URBAN ENVIRONMENT. BASED ON A DETAILED CASE STUDY OF HOW ICTS ARE BEING USED IN AN AFFLUENT AND A MARGINALISED NEIGHBOURHOOD IN NEWCASTLE UPON TYNE, THE PAPER SUGGESTS THAT URBAN DIGITAL DIVIDES NEED TO BE UNDERSTOOD AS MORE THAN UNEVEN PATTERNS OF ACCESS. THEY EMERGE IN THIS WORK AS MORE THAN THE PRESENCE OR ABSENCE OF SPECIFIC TECHNOLOGICAL ARTEFACTS. RATHER, IT IS ARGUED THAT DIFFERENT STYLES AND SPEEDS OF TECHNOLOGICALLY MEDIATED LIFE NOW WORK TO DEFINE URBAN SOCIO-SPATIAL INEQUALITIES. THE PAPER DISTINGUISHES BETWEEN TWO SUCH KEY STYLES AND SPEEDS. FIRST, THE PAPER ARGUES THAT AFFLUENT AND PROFESSIONAL GROUPS NOW USE NEW MEDIA TECHNOLOGIES PERVASIVELY AND CONTINUOUSLY AS THE 'BACKGROUND' INFRASTRUCTURE TO SUSTAIN PRIVILEGED AND INTENSELY DISTANCIATED, BUT TIME-STRESSED, LIFESTYLES. SECONDLY, MORE MARGINALISED NEIGHBOURHOODS TEND TO BE CHARACTERISED BY INSTRUMENTAL AND EPISODIC ICT USAGE PATTERNS WHICH ARE OFTEN COLLECTIVELY ORGANISED THROUGH STRONG NEIGHBOURHOOD TIES. FOR THE FORMER, MEDIATED NETWORKS HELP TO ORCHESTRATE NEIGHBOURHOOD TIES; FOR THE LATTER, IT IS THOSE NEIGHBOURHOOD TIES THAT ENABLE ON-LINE ACCESS."
"Livingstone S, 2006",DRAWING CONCLUSIONS FROM NEW MEDIA RESEARCH: REFLECTIONS AND PUZZLES REGARDING CHILDREN'S EXPERIENCE OF THE INTERNET,2,30.65831242472493,0.5588235294117647,"NEW MEDIA STUDIES ARE NOW BENEFITING FROM A BURGEONING OF EMPIRICAL STUDIES AND THEORETICAL ANALYSES FROM DIVERSE ACADEMIC DISCIPLINES SEEKING TO LOCATE NEW MEDIA, ESPECIALLY THE INTERNET, WITHIN LONGSTANDING TRADITIONS OF SOCIAL SCIENCE RESEARCH. BY REVIEWING AND REFLECTING UPON FINDINGS FROM UK CHILDREN GO ONLINE, A MULTIMETHOD RESEARCH PROJECT EXAMINING THE ROLE OF THE INTERNET IN CHILDREN'S AND YOUNG PEOPLE'S EVERYDAY LIVES, THE PRESENT ARTICLE TAKES THE OPPORTUNITY TO DRAW OUT SOME GENERAL CONCLUSIONS, AND ASSOCIATED PUZZLES, TO GUIDE FUTURE RESEARCH. THESE CONTRIBUTE TOWARD AN EMERGING FRAMEWORK FOR UNDERSTANDING QUESTIONS REGARDING NEW MEDIA ACCESS, USE, AND CONSEQUENCES WITHIN THE SOCIAL, CULTURAL, AND POLITICAL PARAMETERS OF YOUNG PEOPLE'S LIVES. A RANGE OF RESEARCH FINDINGS ARE DISCUSSED THAT ILLUMINATE THE SHIFTING BALANCE OF OPPORTUNITIES AND RISKS POSED BY THE INTERNET FOR CHILDREN, YOUTH, AND THE FAMILY."
"Van Dijk J, 2006","DIGITAL DIVIDE RESEARCH, ACHIEVEMENTS AND SHORTCOMINGS",2,27.148682405850256,0.5849673202614379,"FROM THE END OF THE 1990S ONWARDS THE DIGITAL DIVIDE, COMMONLY DEFINED AS THE GAP BETWEEN THOSE WHO HAVE AND DO NOT HAVE ACCESS TO COMPUTERS AND THE INTERNET, HAS BEEN A CENTRAL ISSUE ON THE SCHOLARLY AND POLITICAL AGENDA OF NEW MEDIA DEVELOPMENT. THIS ARTICLE MAKES AN INVENTORY OF YEARS OF DIGITAL DIVIDE RESEARCH (2000-2005). THE ARTICLE FOCUSES ON THREE QUESTIONS. (1) TO WHAT TYPE OF INEQUALITY DOES THE DIGITAL DIVIDE CONCEPT REFER? (2) WHAT IS NEW ABOUT THE INEQUALITY OF ACCESS TO AND USE OF ICTS AS COMPARED TO OTHER SCARCE MATERIAL AND IMMATERIAL RESOURCES? (3) DO NEW TYPES OF INEQUALITY EXIST OR RISE IN THE INFORMATION SOCIETY? THE RESULTS OF DIGITAL DIVIDE RESEARCH ARE CLASSIFIED UNDER FOUR SUCCESSIVE TYPES OF ACCESS: MOTIVATIONAL, PHYSICAL, SKILLS AND USAGE. A SHIFT OF ATTENTION FROM PHYSICAL ACCESS TO SKILLS AND USAGE IS OBSERVED. IN TERMS OF PHYSICAL ACCESS THE DIVIDE SEEMS TO BE CLOSING IN THE MOST DEVELOPED COUNTRIES; CONCERNING DIGITAL SKILLS AND THE USE OF APPLICATIONS THE DIVIDE PERSISTS OR WIDENS. AMONG THE SHORTCOMINGS OF DIGITAL DIVIDE RESEARCH ARE ITS LACK OF THEORY, CONCEPTUAL DEFINITION, INTERDISCIPLINARY APPROACH, QUALITATIVE RESEARCH AND LONGITUDINAL RESEARCH. (C) 2006 ELSEVIER B.V. ALL RIGHTS RESERVED."
"Peter J, 2006","ADOLESCENTS' INTERNET USE: TESTING THE ""DISAPPEARING DIGITAL DIVIDE"" VERSUS THE ""EMERGING DIGITAL DIFFERENTIATION"" APPROACH",2,4.9080587004831235,0.5032679738562091,RESEARCH ON DIGITAL DIVIDE PHENOMENA HAS PRODUCED OPPOSING THEORETICAL FRAMEWORKS. THIS STUDY PITS THE DISAPPEARING DIGITAL DIVIDE APPROACH AGAINST THE EMERGING DIGITAL DIFFERENTIATION APPROACH AND EMPIRICALLY TESTS THE VALIDITY OF THEIR PREDICTIONS REGARDING ADOLESCENTS' INTERNET USE AND THEIR TENDENCY TOWARDS UBIQUITOUS INTERNETTING. MULTIVARIATE ANALYSES OF A SURVEY OF 749 DUTCH ADOLESCENTS AGED 13-18 SHOWED THAT ADOLESCENTS' UNEQUAL ACCESS TO SOCIO-ECONOMIC AND COGNITIVE RESOURCES SHAPED THEIR USE OF THE INTERNET AS AN INFORMATION AND AN ENTERTAINMENT MEDIUM. ADOLESCENTS WITH GREATER SOCIO-ECONOMIC AND COGNITIVE RESOURCES USED THE INTERNET MORE FREQUENTLY FOR INFORMATION AND LESS OFTEN FOR ENTERTAINMENT THAN THEIR PEERS WITH FEWER SOCIO-ECONOMIC AND COGNITIVE RESOURCES. WE FOUND A SIMILAR PATTERN REGARDING ADOLESCENTS' TENDENCY TOWARDS UBIQUITOUS INTERNETTING. THE FINDINGS TENTATIVELY SUGGEST THAT THE EMERGING DIGITAL DIFFERENTIATION APPROACH DESCRIBES CURRENT DIGITAL DIVIDE PHENOMENA MORE ADEQUATELY THAN THE DISAPPEARING DIGITAL DIVIDE APPROACH. (C) 2006 ELSEVIER B.V. ALL RIGHTS RESERVED.
"Broos A, 2006","THE DIGITAL DIVIDE IN THE PLAYSTATION GENERATION: SELF-EFFICACY, LOCUS OF CONTROL AND ICT ADOPTION AMONG ADOLESCENTS",2,0.4894040720611744,0.5294117647058824,"MOST RESEARCH ON THE DIGITAL DIVIDE HAS FOCUSED ON ITS SOCIO-DEMOGRAPHIC CORRELATES. RESULTS INDICATE THAT AGE, GENDER AND EDUCATION, IN PARTICULAR, ARE MAJOR FACTORS STRUCTURING THE DIGITAL DIVIDE. SO PERVASIVE IS THE PRESENCE OF AGE DIFFERENCES IN THE LITERATURE THAT MANY OBSERVERS BELIEVE THAT THE DIGITAL DIVIDE IS BASICALLY A GENERATIONAL PHENOMENON THAT, IN TIME, WILL DISAPPEAR AS YOUNGER COMPUTER LITERATE COHORTS REPLACE OLDER NON-USERS. HOWEVER, SOME RESEARCHERS CALL THIS ASSUMPTION INTO QUESTION. MOREOVER, THE DOMINANT FOCUS ON SOCIO-DEMOGRAPHICS HAS LED TO A RELATIVE NEGLECT OF PSYCHOLOGICAL FACTORS AS POSSIBLE EXPLANATIONS FOR DIFFERENTIAL ADOPTION AND USE OF ICT. CONSEQUENTLY, THE PRESENT STUDY EMPLOYS THE SOCIAL COGNITIVE AND SELF-EFFICACY THEORIES OF BANDURA (1986, 1997) AND THE LOCUS OF CONTROL CONSTRUCT OF ROTTER (1966) IN ORDER TO INVESTIGATE SOME PSYCHOLOGICAL CORRELATES OF THE DIGITAL DIVIDE AMONG A REPRESENTATIVE SAMPLE OF FLEMISH ADOLESCENTS (N = 1145). THE RESULTS INDICATE THAT COMPUTER LOCUS OF CONTROL AND ICT SELF-EFFICACY SUPPLEMENT SOCIO-DEMOGRAPHIC EXPLANATIONS OF THE DIGITAL DIVIDE. THE RESULTS, HOWEVER, ARE GENDER SPECIFIC, INDICATING THAT THERE ARE DIFFERENT PROCESSES OPERATING FOR MALES AND FEMALES. (C) 2006 ELSEVIER B.V. ALL RIGHTS RESERVED."
"Renahy E, 2006",INTERNET USES FOR HEALTH INFORMATION SEEKING A LITERATURE REVIEW,2,0.06289994950156702,0.4084967320261438,"BACKGROUND: WITH THE WIDESPREAD DISSEMINATION OF THE INTERNET THROUGHOUT THE WORLD OF HEALTH, IT WOULD BE RELEVANT TO REPORT ON CURRENT KNOWLEDGE ABOUT HEALTH INFORMATION SEARCH ON THE INTERNET FROM THE CONSUMERS' STANDPOINT. METHODS: WE CONDUCTED A BIBLIOGRAPHICAL RESEARCH OVER THE PAST FIVE YEARS AND DISTINGUISHED BETWEEN INTERNATIONAL AND FRENCH STUDIES. RESULTS: FOR A LONG TIME, THE (MOSTLY US) STUDIES HAVE BEEN MERELY DESCRIPTIVE. THE STUDIES HIGHLIGHT THAT THE FACTORS ASSOCIATED WITH HEALTH SEARCHES ON THE INTERNET ARE SIMILAR TO THE FACTORS UNDERLYING THE DIGITAL DIVIDE. CONSUMER SEARCHES ARE DEEMED EFFICIENT ALTHOUGH SEARCH SKILLS ARE COMPARATIVELY BELOW STANDARD. ATTEMPTS ARE UNDERWAY TO SET UP TOOLS, CIRCULATE THEM WIDELY, AND ENSURE BETTER QUALITY INFORMATION ON THE INTERNET. HOWEVER, COMPREHENSION AND LITERACY ARE STILL ISSUES IN SOME SOCIAL GROUPS. REGARDING THE IMPACT ON CONSUMER HEALTH PER SE, A (POSITIVE) EFFECT OF THE INTERNET SEEMS TO EMERGE BUT RESEARCH SHOULD BE CONTINUED. CONCLUSION: MANY OF THE BEHAVIORS, USES OR LIMITS ADDRESSED IN THIS PAPER PERTAIN TO ANY INFORMATION SEARCH ON THE INTERNET BUT OTHER PROBLEMS OR DIFFERENCES ALSO OCCUR IN THE SPECIFIC AREA OF HEALTH. LONGITUDINAL INVESTIGATIONS ARE NEEDED, SPECIFICALLY TO GAIN DEEPER INSIGHT INTO THE IMPACTS WE HAVE ADDRESSED, WHILE ROLLING OUT A COMPREHENSIVE APPROACH TO THE TEMPORAL EVOLUTION OF USER PRACTICES AND EXPERIENCES. SPECIFICALLY, THE CENTRAL ISSUE IS STILL TO DETERMINE HOW (AND FOR WHOM) THE INTERNET ALTERS INFORMATION SEARCH BEHAVIORS AND, IN FINE, TO WHAT EXTENT THIS AFFECTS HEALTH BEHAVIORS AND THE RECOURSE TO HEALTHCARE."
"Ono H, 2007",DIGITAL INEQUALITY: A FIVE COUNTRY COMPARISON USING MICRODATA,2,2.2397894143322246,0.5130718954248366,"THIS STUDY EXAMINES PATTERNS AND DETERMINANTS OF INFORMATION TECHNOLOGY (IT) USAGE IN FIVE COUNTRIES: THE U.S., SWEDEN, JAPAN, SOUTH KOREA AND SINGAPORE. WE FOCUS ON CROSS-COUNTRY DIFFERENCES IN IT ACCESS AND USE ACROSS SEX, AGE, EDUCATION AND INCOME GROUPS. WE EXAMINE HOW ANY SUCH DIFFERENCES HAVE EVOLVED OVER TIME. OUR RESULTS INDICATE THAT THERE ARE DIFFERENCES IN IT USAGE IN ALL FIVE COUNTRIES, BUT GAPS TEND TO BE MORE PREVALENT IN THE THREE ASIAN NATIONS THAN IN THE U.S. AND SWEDEN. OUR FINDINGS GENERALLY SUGGEST THAT DIFFERENCES IN IT USAGE ALONG DEMOGRAPHIC AND SOCIOECONOMIC DIMENSIONS REFLECT THE EXTENT OF DIFFERENCES IN OTHER AREAS OF THE ECONOMY AND SOCIETY. (C) 2006 ELSEVIER INC. ALL RIGHTS RESERVED."
"Livingstone S, 2007","GRADATIONS IN DIGITAL INCLUSION: CHILDREN, YOUNG PEOPLE AND THE DIGITAL DIVIDE",2,39.78483812122841,0.6993464052287581,"LITTLE ACADEMIC AND POLICY ATTENTION HAS ADDRESSED THE 'DIGITAL DIVIDE' AMONG CHILDREN AND YOUNG PEOPLE. THIS ARTICLE ANALYSES FINDINGS FROM A NATIONAL SURVEY OF UK 9-19-YEAR-OLDS THAT REVEAL INEQUALITIES BY AGE, GENDER AND SOCIOECONOMIC STATUS IN RELATION TO THEIR QUALITY OF ACCESS TO AND USE OF THE INTERNET. SINCE BOTH THE EXTENT OF USE AND THE REASONS FOR LOW- AND NON-USE OF THE INTERNET VARY BY AGE, A DIFFERENT EXPLANATION FOR THE DIGITAL DIVIDE IS REQUIRED FOR CHILDREN COMPARED WITH ADULTS. LOOKING BEYOND THE IDEA OF A BINARY DIVIDE, WE PROPOSE INSTEAD A CONTINUUM OF DIGITAL INCLUSION. GRADATIONS IN FREQUENCY OF INTERNET USE (FROM NON AND LOW USERS THROUGH TO WEEKLY AND DAILY USERS) ARE FOUND TO MAP ONTO A PROGRESSION IN THE TAKE-UP OF ONLINE OPPORTUNITIES AMONG YOUNG PEOPLE (FROM BASIC THROUGH MODERATE TO BROAD AND THEN ALL-ROUND USERS), THUS BEGINNING TO EXPLAIN WHY DIFFERENCES IN INTERNET USE MATTER, CONTRIBUTING TO INCLUSION AND EXCLUSION. DEMOGRAPHIC, USE AND EXPERTISE VARIABLES ARE ALL SHOWN TO PLAY A ROLE IN ACCOUNTING FOR VARIATIONS IN THE BREADTH AND DEPTH OF INTERNET USE."
"Aarsand P, 2007",COMPUTER AND VIDEO GAMES IN FAMILY LIFE: THE DIGITAL DIVIDE AS A RESOURCE IN INTERGENERATIONAL INTERACTIONS,2,0.023069605200570796,0.4019607843137255,"IN THIS ETHNOGRAPHIC STUDY OF FAMILY LIFE, INTERGENERATIONAL VIDEO AND COMPUTER GAME ACTIVITIES WERE VIDEOTAPED AND ANALYSED. BOTH CHILDREN AND ADULTS INVOKED THE NOTION OF A DIGITAL DIVIDE, I.E. A GENERATION GAP BETWEEN THOSE WHO MASTER AND DO NOT MASTER DIGITAL TECHNOLOGY. IT IS ARGUED THAT THE DIGITAL DIVIDE WAS EXPLOITED BY THE CHILDREN TO CONTROL THE GAME ACTIVITIES. CONVERSELY, PARENTS AND GRANDPARENTS POSITIONED THEMSELVES AS LESS KNOWLEDGEABLE, DRAWING ON A DISPLAYED DIVIDE AS A RHETORICAL RESOURCE FOR GAINING ACCESS TO PLAYTIME WITH THE CHILDREN. IN THESE INTERGENERATIONAL ENCOUNTERS, THE DIGITAL DIVIDE WAS THUS AN INTERACTIONAL RESOURCE RATHER THAN A PROBLEM."
