vertex,TI,cluster,btw_centrality,degree,AB
"Scheerder A, 2017","DETERMINANTS OF INTERNET SKILLS, USES AND OUTCOMES. A SYSTEMATIC REVIEW OF THE SECOND- AND THIRD-LEVEL DIGITAL DIVIDE",2,7.722376907491528,0.8767665347654042,"RECENTLY, SEVERAL DIGITAL DIVIDE SCHOLARS SUGGESTED THAT A SHIFT IS NEEDED FROM A FOCUS ON BINARY INTERNET ACCESS (FIRST-LEVEL DIGITAL DIVIDE) AND INTERNET SKILLS AND USE (SECOND-LEVEL DIGITAL DIVIDE) TO A THIRD-LEVEL DIGITAL DIVIDE IN WHICH THE TANGIBLE OUTCOMES OF INTERNET USE ARE HIGHLIGHTED. A PLETHORA OF STUDIES HAVE BEEN CONDUCTED TO IDENTIFY DETERMINANTS OF DIGITAL DIVIDES. UNFORTUNATELY, THERE IS A LACK OF CONSISTENCY IN THE TERMINOLOGY USED. MOREOVER, TERMS ARE OFTEN NOT THEORETICALLY GROUNDED. THEREFORE, WE CONDUCTED A SYSTEMATIC LITERATURE REVIEW OF DIGITAL DIVIDE DETERMINANTS. THE RESULTS SHOW THAT THE THIRD-LEVEL DIGITAL DIVIDE WAS UNDEREXPOSED. THE PRIMARY FOCUS IS ON INTERNET USE. MORE IMPORTANTLY, THE IDENTIFIED DETERMINANTS SHOW THAT DIGITAL DIVIDE RESEARCH IS LARGELY LIMITED TO SOCIODEMOGRAPHIC AND SOCIOECONOMIC DETERMINANTS. (C) 2017 ELSEVIER LTD. ALL RIGHTS RESERVED."
"Tirado-Morueta R, 2017",EMPIRICAL STUDY OF A SEQUENCE OF ACCESS TO INTERNET USE IN ECUADOR,2,4.774041642670358,0.6840022611644997,"ECUADOR IS A COUNTRY THAT REPRESENTS THE EFFORTS THAT A FEW COUNTRIES IN THE LATIN AMERICAN AND THE CARIBBEAN REGION ARE MAKING ON INFRASTRUCTURES, REGULATIONS AND POLICIES THAT ARE FAVORABLE TOWARDS THE USE OF THE INTERNET. HOWEVER, ALTHOUGH THE DIGITAL DIVIDE IN ITS MOST BASIC FORM (PHYSICAL ACCESS AND USE) IS CLOSING WITH RESPECT TO DEVELOPED COUNTRIES, A NEW, MORE COMPLEX DIGITAL DIVIDE IS MOVING FORWARD, AND IS RELATED TO THE SOCIO-ECONOMIC ADVANTAGES OF THE INTERNET. THIS STUDY, WHICH USED A RANDOM SAMPLE STRATIFIED BY PROVINCES AND WHICH COMPRISED 3754 RESPONDENTS REPRESENTING THE SECONDARY SCHOOL STUDENTS IN ECUADOR, HAD AS OBJECTIVES: (A) TO VERIFY THE RELATIONSHIP AND SEQUENCE AMONG THE DIFFERENT LEVELS TO ACCESS THE INTERNET FOUND ON SECONDARY SCHOOL STUDENTS; AND (B) TO VERIFY TO WHAT DEGREE THE STUDENT'S FAMILY STATUS INFLUENCED THE DIFFERENT LEVELS OF INTERNET ACCESS. THROUGH THE EMPIRICAL ANALYSIS OF A STRUCTURAL MODEL, THE RESULTS SHOVVED A SEQUENCE BETWEEN THE RELATIONSHIPS FOUND AMONG THE DIFFERENT LEVELS OF INTERNET ACCESS, AS WELL AS THE CUMULATIVE EFFECT OF THE TECHNICAL RESOURCES AND LEVELS OF DIGITAL LITERACY ON THE ACADEMIC USE OF THE INTERNET. LIKEWISE, IT WAS OBSERVED THAT THE INFLUENCE OF THE STUDENT'S FAMILY STATUS LOST STRENGTH AS THE LEVEL OF INTERNET ACCESS INCREASED. (C) 2017 ELSEVIER LTD. ALL RIGHTS RESERVED."
"Chipeva P, 2018",DIGITAL DIVIDE AT INDIVIDUAL LEVEL: EVIDENCE FOR EASTERN AND WESTERN EUROPEAN COUNTRIES,2,3.8456674871691887,0.8846806105144149,"THE CURRENT STUDY EXPLORES THE DIGITAL DIVIDE BY CHECKING THE PHENOMENON AT THE INDIVIDUAL LEVEL. IT DIGS INTO THE INDIVIDUAL PATTERN OF ADOPTION AND USE OF A BROAD SET OF INFORMATION AND COMMUNICATIONS TECHNOLOGIES (ICT) BY INTRODUCING A CONCEPTUAL MODEL COMBINING THE EXTENDED UNIFIED THEORY OF ACCEPTANCE AND USE OF TECHNOLOGY (UTAUT2) AND THE FIVE-FACTOR MODEL OF PERSONALITY. BY DOING SO IT PROVIDES INSIGHTS ON FACTORS AFFECTING TECHNOLOGY ADOPTION AND THE ROLE OF PERSONALITY ON INDIVIDUAL USAGE BEHAVIOR. MOST OF THE UTAUT2 HYPOTHESES ARE SUPPORTED, WITH PERFORMANCE EXPECTANCY BEING THE STRONGEST PREDICTOR. OPENNESS IS A SIGNIFICANT PREDICTOR OF BEHAVIORAL INTENTION, WHEREAS FOR USAGE BEHAVIOR THE SIGNIFICANT PERSONALITY PREDICTORS ARE OPENNESS, EXTRAVERSION, AND AGREEABLENESS. MOREOVER, AS DATA WERE COLLECTED IN BULGARIA AND PORTUGAL, A MULTI-GROUP ANALYSIS REVEALED SIGNIFICANT COUNTRY DIFFERENCES. THE EFFECT OF PERFORMANCE EXPECTANCY, HABIT, AGREEABLENESS, AND NEUROTICISM ON BEHAVIORAL INTENTION, AS WELL AS THE EFFECT OF AGE ON USAGE, ARE STRONGER FOR BULGARIA, WHEREAS THE EFFECT OF HEDONIC MOTIVATION ON BEHAVIORAL INTENTION AND THE EFFECT OF BEHAVIORAL INTENTION ON USAGE ARE STRONGER FOR PORTUGAL."
"Lucendo-Monedero A, 2019",MEASURING THE DIGITAL DIVIDE AT REGIONAL LEVEL. A SPATIAL ANALYSIS OF THE INEQUALITIES IN DIGITAL DEVELOPMENT OF HOUSEHOLDS AND INDIVIDUALS IN EUROPE,2,4.948134027140338,0.7540983606557377,"THE AIM OF THIS PAPER IS TO IDENTIFY THE SPATIAL INEQUALITIES IN DIGITAL DEVELOPMENT (DIGITAL DIVIDE, DD) OF HOUSEHOLDS AND INDIVIDUALS IN EUROPE AT REGIONAL LEVEL. DIGITAL DEVELOPMENT IS UNDERSTOOD AS THE LEVEL OF ACCESS TO AND USE OF INFORMATION AND COMMUNICATION TECHNOLOGIES (ICTS) IN HOUSEHOLDS AND BY INDIVIDUALS. THIS STUDY HAS BEEN UNDERTAKEN USING THE FOLLOWING METHODOLOGY: 1) FACTOR ANALYSIS TO IDENTIFY THE KEY VARIABLES OF USE OF AND ACCESS TO ICTS IN HOUSEHOLDS AND BY INDIVIDUALS IN EUROPEAN REGIONS ON THE BASIS OF DATA PROVIDED BY EUROSTAT; 2) CONSTRUCTION OF A SYNTHETIC INDEX, THE HOUSEHOLD AND INDIVIDUAL DIGITAL DEVELOPMENT INDEX (HIDDI) ON THE BASIS OF IDENTIFIED FACTORS; 3) ANALYSIS OF THE SPATIAL AUTOCORRELATION OF DIGITAL DEVELOPMENT TO IDENTIFY, DELIMIT AND QUANTIFY SPATIAL PATTERNS AND CLUSTERS IN EUROPEAN REGIONS. THE RESULTS OF THIS STUDY LEAD TO THE CONCLUSION THAT THE DIGITAL DEVELOPMENT OF HOUSEHOLDS AND INDIVIDUALS IN EUROPEAN REGIONS IS FOUNDED ON BROADBAND INTERNET ACCESS. IN THIS CONTEXT, THE LEVEL OF DIGITAL DEVELOPMENT AND THE DD OF EUROPEAN REGIONS IS BASED ON HOUSEHOLDS AND INDIVIDUALS' DAILY USE OF E-COMMERCE, E-BANKING AND E-GOVERNMENT SERVICES. HOWEVER, THE USE OF SOCIAL NETWORKS IN HOUSEHOLDS WITH BROADBAND SHOWS LESS DD IN EUROPE. THE VALUES OBTAINED BY USING THE HIDDI FOR EACH EUROPEAN REGION REVEAL THAT THE MAXIMUM DD BETWEEN THESE IS 37%, WITH THE SPATIAL AUTOCORRELATION ANALYSIS IDENTIFYING A NW-SE PATTERN IN EUROPE. THUS, A REGION'S LEVEL OF DIGITAL DEVELOPMENT IS DIRECTLY RELATED TO THAT OF ITS NEIGHBOURS; AND GEOGRAPHICAL PROXIMITY/VICINITY IS AN ELEMENT TO TAKE INTO ACCOUNT WHEN ANALYSING THE DISPARITIES OF THE DD."
"Pethig F, 2019",SPECIALIZED INFORMATION SYSTEMS FOR THE DIGITALLY DISADVANTAGED,2,1.433590441274254,0.6082532504239684,"A NUMBER OF SPECIALIZED INFORMATION SYSTEMS FOR THE DIGITALLY DISADVANTAGED (SISD) HAVE BEEN DEVELOPED TO OFFSET THE LIMITATIONS OF PEOPLE LESS ABLE TO PARTICIPATE IN THE INFORMATION SOCIETY. HOWEVER, CONTRIBUTIONS FROM SOCIAL IDENTITY THEORY AND SOCIAL MARKEDNESS THEORY INDICATE THAT SISD CAN ACTIVATE A STIGMATIZED IDENTITY AND THUS BE PERCEIVED UNFAVORABLY BY THEIR TARGET AUDIENCE. WE IDENTIFY TWO MECHANISMS BY WHICH FUNCTIONAL LIMITATIONS AFFECT A DIGITALLY DISADVANTAGED PERSON'S ADOPTION DECISION: (1) ADOPTION DECISION AS SHAPED THROUGH TECHNOLOGY PERCEPTIONS (I.E., PERCEIVED USEFULNESS, PERCEIVED EASE OF USE, AND PERCEIVED ACCESS BARRIERS), AND (2) ADOPTION DECISION AS SHAPED THROUGH MARKED STATUS AWARENESS (I.E., STIGMA CONSCIOUSNESS). WE TEST OUR CONTEXTUALIZED RESEARCH MODEL ON DIGITALLY DISADVANTAGED USERS WITH PHYSICAL AND/OR SENSORY DISABILITIES. RESULTS OF OUR MEDIATION ANALYSIS SHOW THAT THE INDIVIDUALS WHO HAVE THE MOST TO GAIN FROM SISD USE (I.E., THOSE WITH GREATER PERCEIVED FUNCTIONAL LIMITATIONS) ARE DOUBLY DISADVANTAGED: AS A GROUP, THEY FIND IT MORE CHALLENGING TO USE SISD AND ARE ALSO MORE SENSITIVE TO THE FEAR OF BEING MARKED AS DISADVANTAGED OR VULNERABLE."
"Grishchenko N, 2020",THE GAP NOT ONLY CLOSES: RESISTANCE AND REVERSE SHIFTS IN THE DIGITAL DIVIDE IN RUSSIA,2,2.638024181944675,0.6122102882984737,"THE REDUCTION OF THE DIGITAL DIVIDE DUE TO THE AVAILABILITY OF THE INTERNET AND THE IMPROVEMENT OF SKILLS IS ACCOMPANIED BY REVERSE AND RESISTANCE TRENDS ASSOCIATED WITH THE INFLUENCE OF SOCIO-DEMOGRAPHIC AND ECONOMIC CHARACTERISTICS OF USERS. IN THIS PAPER, WE ESTIMATE THE VOLUME AND DYNAMICS OF THE DIGITAL DIVIDE IN ACCESS AND USE OF THE INTERNET IN RUSSIA BY KEY SOCIAL GROUPS ACCORDING TO A LONGITUDINAL SURVEY FOR 2008-2018. WE FOUND THAT ALONG WITH THE REDUCING OF THE DIGITAL DIVIDE, ITS GAPS STILL REMAIN. THE GREATEST POLARIZATION IS ASSOCIATED WITH THE INCOME, AGE, AND TYPE OF RESIDENCE OF THE RESPONDENTS. THE MOST VULNERABLE SOCIAL GROUPS ON ACCESS TO ICTS AND INTERNET USE ARE THE LOW-INCOME, THE ELDERLY, CITIZENS WITH DISABILITIES, AND THOSE LIVING IN RURAL AREAS. THE REVERSE SHIFTS IN THE DIGITAL DIVIDE WERE RECORDED MAINLY IN RELATION TO THE INTERNET USAGE BY AGE BETWEEN THE MIDDLE-AGE AND YOUTH AND BY GENDER. IN ADDITION, WE POINTED OUT THE MOST RESISTANCE SOCIAL GROUPS TO REDUCE THE DIGITAL DIVIDE IN THE PERIOD UNDER REVIEW, IN PARTICULAR, BY INCOME AND TYPE OF RESIDENCE OF THE RESPONDENTS. THE FINDINGS CONTRIBUTE TO AN UNDERSTANDING OF THE DYNAMICS AND SOCIAL CONSEQUENCES OF THE DIGITAL DIVIDE AND CAN BE TAKEN INTO ACCOUNT IN SOCIAL POLICY AND MEASURES."
"Myovella G, 2021",DETERMINANTS OF DIGITALIZATION AND DIGITAL DIVIDE IN SUB-SAHARAN AFRICAN ECONOMIES: A SPATIAL DURBIN ANALYSIS,2,1.8929908948404228,0.6156020350480498,"THE AIM OF THIS PAPER IS TO ANALYSE THE DETERMINANTS FOR DIGITAL DIVIDE IN SUB-SAHARAN AFRICA (SSA) BY CONSIDERING INEQUALITIES IN INTERNET USE AND BROADBAND SUBSCRIPTIONS. THE STUDY CONSIDERS 41 COUNTRIES IN THE REGION WHICH ARE GEOGRAPHICALLY LINKED, AND IT ALLOWS FOR SPATIAL INTERDEPENDENCE. IT ALSO ACCOUNTS FOR DIFFERENCES IN DEMOGRAPHIC CHARACTERISTICS AS WELL AS SOCIAL, POLITICAL AND ECONOMIC INFRASTRUCTURE WHICH AFFECT ICT ACCESS AND USE. GLOBALLY, ABOUT HALF OF THE WORLD'S POPULATION IS CONNECTED TO THE INTERNET WHEREAS THE REMAINING HALF, I.E. ABOUT 3.8 BILLION PEOPLE, ARE NOT (YET) CONNECTED. THE PROBLEM IS MORE SEVERE IN DEVELOPING COUNTRIES COMPARED TO DEVELOPED COUNTRIES; IT IS SAID TO BE UNSATISFACTORY IN SSA COMPARED TO OTHER COUNTRIES. WE APPLY A SPATIAL PANEL ANALYSIS USING THE SPATIAL DURBIN MODEL (SDM) SPECIFICATIONS FOR 451 OBSERVATIONS FROM 2006 TO 2016. OUR ESTIMATION RESULTS SHOW THAT THERE IS A STRONG SPATIAL INTERDEPENDENCE AMONG SSA, IMPLYING THAT INTERNET ACCESS AND BROADBAND SUBSCRIPTIONS IN ONE COUNTRY ARE AFFECTED BY INTERNET ACCESS AND BROADBAND SUBSCRIPTIONS IN ANOTHER COUNTRY, MOST LIKELY DUE TO SPILLOVER EFFECTS. OUR RESULTS REVEAL THAT GDP PER CAPITA, GROSS CAPITAL FORMATION, POLITICAL STABILITY, REGULATORY EFFICACY AND ELECTRICITY INFRASTRUCTURE DIRECTLY AFFECT THE DIGITAL DIVIDE. MOREOVER, GDP PER CAPITA, POPULATION GROWTH, GOVERNMENT CONSUMPTION, TRADE OPENNESS, AND ELECTRICITY INFRASTRUCTURE ALSO INDIRECTLY AFFECT THE DIGITAL DIVIDE THROUGH SPILLOVER EFFECTS. REGARDING POLICY IMPLICATIONS WE SUGGEST THAT SSA GOVERNMENTS SHOULD WORK CLOSER TOGETHER IN ENSURING INTERNET OPENNESS AND TO INCREASE THE LEVEL OF COORDINATION BETWEEN THEIR COUNTRIES IN ORDER TO ENSURE DIGITAL INCLUSION IN THEIR COUNTRIES."
"Elena-Bucea A, 2021","ASSESSING THE ROLE OF AGE, EDUCATION, GENDER AND INCOME ON THE DIGITAL DIVIDE: EVIDENCE FOR THE EUROPEAN UNION",2,1.7433902173842661,0.6054267947993216,"THIS PAPER ASSESSES THE DIGITAL DIVIDE BETWEEN AND WITHIN THE 28 MEMBER-STATES OF THE EUROPEAN UNION. THE ANALYSIS COMPRISED FOUR SOCIO-DEMOGRAPHIC CONTEXTS: AGE, EDUCATION, GENDER, AND INCOME. BECAUSE OF THE DIGITAL DIVIDE'S COMPLEXITY, A MULTIVARIATE APPROACH WAS APPLIED - FACTOR ANALYSIS WITH OBLIQUE ROTATION, WHICH RESULTED IN TWO DISTINCT DIMENSIONS: E-SERVICES AND SOCIAL NETWORKS. TO TEST THE SIGNIFICANT DIFFERENCES OF EUROPEAN UNION POSITIONING AND EUROPEAN UNION DISPARITIES, MULTIVARIATE ANALYSIS OF VARIANCE AND SQUARED RANK TEST WERE COMPUTED. FINDINGS SHOW THAT E-SERVICES ADOPTION IS INFLUENCED PRIMARILY BY THE EDUCATION LEVEL OF INDIVIDUALS, WHILE SOCIAL NETWORKS ADOPTION IS MORE AFFECTED BY INDIVIDUALS' AGE."
"Lythreatis S, 2022",THE DIGITAL DIGITAL DIVIDE: A REVIEW AND FUTURE RESEARCH AGENDA,2,5.32985150352047,0.7569248162803844,"THIS ARTICLE PROVIDES A SYSTEMATIC REVIEW OF THE DIGITAL DIVIDE, A PHENOMENON WHICH REFERS TO DISPARITIES IN INFORMATION AND COMMUNICATIONS TECHNOLOGY ACCESS, USAGE, AND OUTCOMES. IT UNIQUELY IDENTIFIES THE FACTORS AFFECTING THE DIGITAL DIVIDE THAT HAVE EMERGED IN RECENT YEARS (2017-2021) AS WELL AS INVESTIGATE IF THERE ARE NEW FORMS OR LEVELS OF THE DIVIDE THAT HAVE SURFACED IN RECENT LITERATURE. THE FINDINGS, BASED ON 50 INCLUDED STUDIES, SHOW THAT THE FACTORS AFFECTING THE DIGITAL DIVIDE CAN BE CLASSIFIED INTO THREE DIFFERENT SEGMENTS AND NINE MAIN CATEGORIES: SOCIODEMOGRAPHIC, SOCIOECONOMIC, PERSONAL ELEMENTS, SOCIAL SUPPORT, TYPE OF TECHNOLOGY, DIGITAL TRAINING, RIGHTS, INFRASTRUCTURE, AND LARGE-SCALE EVENTS. OUT OF ALL FACTORS, EDUCATION HAS BEEN LINKED TO THE DIGITAL DIVIDE THE MOST. THE MAJORITY OF RECENT LITERATURE HAVE STUDIED LEVEL 2 OF THE DIVIDE. ALSO, ONLY ONE ARTICLE IN THE SAMPLE HAS CONSIDERED THE DIGITAL DIVIDE AT THE FIRM LEVEL. FINDINGS ALSO SHOW THAT A NEW FORM, TYPE-OF-INTERNET ACCESS, AND TWO POTENTIAL NEW LEVELS OF THE DIGITAL DIVIDE, ALGORITHMIC AWARENESS AND DATA INEQUALITIES, HAVE BEEN IDENTIFIED IN THE CONTEMPORARY LITERATURE. THE RESULTS CONTRIBUTE TO THE UNDERSTANDING AND DEVELOPMENT OF THE DIFFERENT PERSPECTIVES OF THE DIGITAL DIVIDE CONCEPT. THEY ALSO CONTRIBUTE TO THE STREAM OF LITERATURE ON THE DETERMINANTS OF THE DIVIDE AND TO THE SOCIAL INEQUALITIES AND DIGITAL INCLUSION LITERATURE. THIS REVIEW CAN BE SEEN AS A GUIDE FOR MANAGERS TO REALIZE AND UNDERSTAND THE FORMS THAT THE DIVIDE CAN TAKE AND TO DELVE INTO THEIR ORGANIZATIONAL CAPABILITIES ON THE DIGITALIZATION FRONT AND EVALUATE WHERE FURTHER DEVELOPMENT IS NEEDED WITHIN THEIR ORGANIZATIONS TO HELP DIMINISH THE DIVIDE."
"Reisdorf B, 2017-1",INTERNET (NON-)USE TYPES AND MOTIVATIONAL ACCESS: IMPLICATIONS FOR DIGITAL INEQUALITIES RESEARCH,3,4.684936918844654,0.7117015262860373,"RESEARCH INTO DIGITAL INEQUALITIES HAS SHIFTED FROM A BINARY VIEW OF INTERNET USE VERSUS NON-USE TO STUDYING GRADATIONS IN INTERNET USE. HOWEVER, THIS RESEARCH HAS MOSTLY COMPARED CATEGORIES OF USERS ONLY. IN ADDITION, THE ROLE OF ATTITUDES IN DIGITAL INEQUALITIES HAS BEEN LARGELY OVERLOOKED. THIS ARTICLE ADDRESSES THESE LIMITATIONS BY PERFORMING A SYSTEMATIC ANALYSIS OF FACTORS THAT DISTINGUISH LOW INTERNET USERS FROM NON-USERS, REGULAR USERS, AND BROAD USERS. IN ADDITION TO SOCIO-DEMOGRAPHIC CHARACTERISTICS, WE EXAMINE ATTITUDINAL VARIABLES. RESULTS DRAWN FROM MULTINOMIAL REGRESSIONS INDICATE THAT ATTITUDES PLAY AT LEAST AS LARGE A ROLE AS SOCIO-ECONOMIC FACTORS IN DETERMINING THE LIKELIHOOD OF BELONGING TO SPECIFIC (NON-)USER CATEGORIES. THIS IDENTIFIES POSITIVE ATTITUDES TOWARD TECHNOLOGIES AND THE INTERNET AS A CRUCIAL STEP TOWARD INTERNET ADOPTION. HENCE, DIGITAL INEQUALITY RESEARCH NEEDS TO CONSIDER FACTORS OTHER THAN TRADITIONAL SOCIO-ECONOMIC ONES TO DRAW A COMPLETE PICTURE."
"Eynon R, 2018",MOVING ON UP IN THE INFORMATION SOCIETY? A LONGITUDINAL ANALYSIS OF THE RELATIONSHIP BETWEEN INTERNET USE AND SOCIAL CLASS MOBILITY IN BRITAIN,3,3.5041606990242173,0.684567552289429,"MANY UNIVERSAL ACCESS POLICIES ARE BASED ON THE ASSUMPTION THAT THE REMOVAL OF THE DIGITAL DIVIDE WILL ENHANCE SOCIAL MOBILITY. BUT THIS ASSUMPTION IS NOT SUPPORTED BY THE AVAILABLE EVIDENCE. USING FOUR WAVES OF LONGITUDINAL DATA FROM BRITAIN WE SHOW THAT INTERNET USE HAS A POSITIVE EFFECT ON SOCIAL CLASS MOBILITY, WHILE CONTROLLING FOR AGE, GENDER, EDUCATION, HEALTH, AND PREVIOUS SOCIAL CLASS MEMBERSHIP BETWEEN 1997 AND 2013. IN DOING SO, WE CONTRIBUTE TO A WIDER DISCUSSION OF THE RELATIONSHIPS BETWEEN SOCIAL AND DIGITAL INEQUALITIES AND HIGHLIGHT THE CHALLENGES AND POTENTIAL OF THIS METHODOLOGICAL APPROACH FOR FUTURE RESEARCH."
"Van Deursen A, 2018-1",COLLATERAL BENEFITS OF INTERNET USE: EXPLAINING THE DIVERSE OUTCOMES OF ENGAGING WITH THE INTERNET,3,4.490865001541507,0.642736009044658,"THIS ARTICLE EXAMINES THE EXTENT TO WHICH ECONOMIC, CULTURAL, SOCIAL, AND PERSONAL TYPES OF ENGAGEMENT WITH THE INTERNET RESULT IN A VARIETY OF ECONOMIC, CULTURAL, SOCIAL, AND PERSONAL OUTCOMES. DATA FROM A REPRESENTATIVE SURVEY OF THE DUTCH POPULATION ARE ANALYZED TO TEST WHETHER ENGAGEMENT WITH A CERTAIN TYPE OF ACTIVITY IS RELATED TO COLLATERAL BENEFITS IN DIFFERENT DOMAINS OF ACTIVITIES, INDEPENDENT FROM THE SOCIOECONOMIC OR SOCIOCULTURAL CHARACTERISTICS OF THE PERSON. THE RESULTS SHOW THAT WHAT PEOPLE DO ONLINE AND THE SKILLS THEY HAVE AFFECT OUTCOMES IN OTHER DOMAINS AND THAT THIS IS INDEPENDENT OF THE CHARACTERISTICS OF THE PERSON. THIS MEANS THAT POLICY AND INTERVENTIONS COULD POTENTIALLY OVERCOME DIGITAL INEQUALITIES IN OUTCOMES THROUGH SKILLS TRAINING AND PROVIDING OPPORTUNITIES TO ENGAGE ONLINE IN A BROAD VARIETY OF WAYS. A SEMIOLOGIC RATHER THAN AN ECONOMISTIC APPROACH IS MORE LIKELY TO BE EFFECTIVE IN THINKING ABOUT AND TACKLING DIGITAL INEQUALITIES."
"Dolnicar V, 2018",THE ROLE OF SOCIAL SUPPORT NETWORKS IN PROXY INTERNET USE FROM THE INTERGENERATIONAL SOLIDARITY PERSPECTIVE,3,6.1404892044876975,0.8993781797625777,"DIGITAL INEQUALITIES RESEARCH HAS DOCUMENTED A SET OF PRACTICES RELATED TO PEOPLE'S INTERNET USE THAT QUESTIONS THE BINARY DIVISION BETWEEN INTERNET USERS AND NON-USERS. IN PARTICULAR, AMONG OLDER ADULTS, A CONSIDERABLY LARGE GROUP OF INDIVIDUALS HAS BEEN IDENTIFIED AS NOT USING THE INTERNET BY THEMSELVES; RATHER, THEY ASK MEMBERS OF THEIR PERSONAL NETWORKS TO DO THINGS ONLINE FOR THEM THEY ""USE"" THE INTERNET BY PROXY. SINCE PREVIOUS RESEARCH SHOWS THAT CHILDREN AND GRANDCHILDREN ARE IMPORTANT SOURCES OF HELP WHEN IT COMES TO INTERNET USE, THE CURRENT PAPER INDICATES THAT THE NOTION OF INTERGENERATIONAL SOLIDARITY IS A SOUND CONCEPTUAL BASIS FOR UNDERSTANDING THE RELATIONSHIP BETWEEN SOCIAL SUPPORT NETWORKS AND PROXY INTERNET USE AMONG INTERNET NON-USERS. NOTABLY, THE CONCEPT OF FUNCTIONAL SOLIDARITY AS A DIMENSION OF INTERGENERATIONAL SOLIDARITY IS ADVANCED, AS THIS RELATES TO THE FREQUENCY OF THE INTERGENERATIONAL EXCHANGE OF RESOURCES AND SERVICES ENCOMPASSING VARIOUS TYPES OF ASSISTANCE AND SUPPORT OFFERED BETWEEN TWO GENERATIONS. EMPIRICALLY, THIS PAPER INVESTIGATES HOW THE TWO TYPES OF SOCIAL SUPPORT NETWORKS AND THEIR CHARACTERISTICS ARE ASSOCIATED WITH PROXY INTERNET USE. THE RESULTS FROM MULTIVARIATE ANALYSES OF SURVEY DATA FROM A NATION-WIDE REPRESENTATIVE SAMPLE SHOW THAT WHEN COMPARING EMOTIONAL SUPPORT AND SOCIALIZING NETWORKS, ONLY THE LATTER IS ASSOCIATED WITH PROXY INTERNET USE: INTERNET NON-USERS WHO HAVE (GRAND-)CHILDREN IN THEIR SOCIALIZING SUPPORT NETWORK ARE MORE LIKELY TO ENGAGE IN PROXY INTERNET USE. THE RESULTS ALSO INDICATE THAT NON-USERS WHO ARE YOUNGER, MORE EDUCATED, HAVE CHILDREN, AND LIVE IN URBAN AREAS ARE MORE INCLINED TO ENGAGE IN PROXY INTERNET USE, REGARDLESS OF THE TYPE OF SOCIAL SUPPORT. THE FINDINGS INDICATE THE IMPORTANCE OF EMPIRICAL INVESTIGATION RELATED TO DIFFERENT ASPECTS OF FUNCTIONAL SOLIDARITY, AS THE EFFECTS ON PROXY INTERNET USE DEPEND ON THE TYPE OF SOCIAL SUPPORT."
"Van Deursen A, 2019",THE FIRST-LEVEL DIGITAL DIVIDE SHIFTS FROM INEQUALITIES IN PHYSICAL ACCESS TO INEQUALITIES IN MATERIAL ACCESS,3,4.214909011352977,0.6800452232899944,"FOR A LONG TIME, A COMMON OPINION AMONG POLICY-MAKERS WAS THAT THE DIGITAL DIVIDE PROBLEM WOULD BE SOLVED WHEN A COUNTRY'S INTERNET CONNECTION RATE REACHES SATURATION. HOWEVER, SCHOLARS OF THE SECOND-LEVEL DIGITAL DIVIDE HAVE CONCLUDED THAT THE DIVIDES IN INTERNET SKILLS AND TYPE OF USE CONTINUE TO EXPAND EVEN AFTER PHYSICAL ACCESS IS UNIVERSAL. THIS STUDY-BASED ON AN ONLINE SURVEY AMONG A REPRESENTATIVE SAMPLE OF THE DUTCH POPULATION-INDICATES THAT THE FIRST-LEVEL DIGITAL DIVIDE REMAINS A PROBLEM IN ONE OF THE RICHEST AND MOST TECHNOLOGICALLY ADVANCED COUNTRIES IN THE WORLD. BY EXTENDING BASIC PHYSICAL ACCESS COMBINED WITH MATERIAL ACCESS, THE STUDY FINDS THAT A DIVERSITY IN ACCESS TO DEVICES AND PERIPHERALS, DEVICE-RELATED OPPORTUNITIES, AND THE ONGOING EXPENSES REQUIRED TO MAINTAIN THE HARDWARE, SOFTWARE, AND SUBSCRIPTIONS AFFECT EXISTING INEQUALITIES RELATED TO INTERNET SKILLS, USES, AND OUTCOMES."
"Lopez-Sintas J, 2020",THE SOCIAL STRUCTURING OF THE DIGITAL GAP IN A DEVELOPING COUNTRY. THE IMPACT OF COMPUTER AND INTERNET ACCESS OPPORTUNITIES ON INTERNET USE IN THAILAND,3,5.731475084885093,0.8490672696438666,"WE EXAMINE THE FIRST DIGITAL DIVIDE IN A DEVELOPING COUNTRY, THAILAND, EXPLORING HOW RESOURCES AND APPROPRIATION THEORY CONCEPTS EXPLAIN INTERNET USE DIVERSITY. WE FIND THAT COMPUTER AND INTERNET ACCESS OPPORTUNITIES ARE THE PRIMARY DRIVERS OF INTERNET USE AND ALSO THAT THEIR EFFECT DEPENDS ON INDIVIDUALS' RESOURCES AND SOCIAL CATEGORIES (PARTICULARLY GENDER, AGE, AND EDUCATION), RESULTING IN MOBILE AND TRADITIONAL USER CLASSES (YOUNGER, BETTER EDUCATED, URBAN WOMEN, AND OLDER, LESS WELL-EDUCATED, MARRIED, NON-URBAN INDIVIDUALS, RESPECTIVELY). DRIVERS BEHIND INTERNET USE DIVERSITY MAY BE GENERATIONAL, SUGGESTING A NEED TO SWITCH THE RESEARCH FOCUS FROM HOUSEHOLDS TO INDIVIDUALS, EVEN IN LESS DEVELOPED COUNTRIES."
